0,1,2,3,4,5
-3.90625,895.01953125,-179.19921875,48.828125,9.27734375,0
-0.48828125,413.57421875,-193.84765625,-2.9296875,-22.4609375,0
-95.703125,187.01171875,-283.203125,-189.453125,-139.6484375,0
-76.171875,517.08984375,-289.55078125,-87.40234375,-90.33203125,0
-48.828125,579.1015625,-275.87890625,19.53125,-51.7578125,0
-57.12890625,216.30859375,-289.0625,-34.66796875,-59.08203125,0
0.0,-20.01953125,-290.52734375,-110.3515625,-121.58203125,0
37.109375,333.984375,-239.2578125,-46.875,-72.75390625,0
40.0390625,550.78125,-234.86328125,134.27734375,62.01171875,0
82.03125,212.890625,-287.59765625,164.55078125,132.32421875,0
35.64453125,-501.46484375,-300.29296875,-19.53125,326.66015625,0
-32.71484375,376.46484375,-224.609375,-123.53515625,54.6875,0
-48.33984375,-972.65625,-235.3515625,-10.7421875,-131.8359375,0
-65.4296875,424.8046875,-315.91796875,29.296875,42.48046875,0
-61.5234375,331.0546875,-330.56640625,-107.91015625,-32.2265625,0
5.37109375,481.4453125,-264.16015625,-110.3515625,-171.38671875,0
21.97265625,411.62109375,-241.69921875,51.7578125,-60.546875,0
-62.5,-16.11328125,-334.9609375,39.0625,162.109375,0
2.9296875,-146.97265625,-325.68359375,-4.8828125,89.84375,0
64.94140625,-86.42578125,-277.83203125,-63.4765625,-167.48046875,0
-16.11328125,112.3046875,-296.38671875,-68.84765625,-165.0390625,0
-80.078125,-403.3203125,-381.8359375,-18.5546875,243.1640625,0
-100.09765625,-707.03125,-347.16796875,-41.50390625,487.79296875,0
-80.078125,585.44921875,-210.9375,-167.96875,-10.25390625,0
-46.875,674.31640625,-258.7890625,-142.08984375,-221.6796875,0
-29.296875,270.01953125,-256.8359375,33.203125,-34.1796875,0
-6.8359375,507.8125,-201.66015625,90.8203125,-40.52734375,0
-36.1328125,431.640625,-304.19921875,-86.42578125,-180.17578125,0
-71.2890625,-35.15625,-385.25390625,-193.84765625,-244.140625,0
-65.91796875,-167.48046875,-370.1171875,-39.0625,-91.30859375,0
-70.80078125,-33.203125,-348.6328125,40.0390625,18.06640625,0
-79.58984375,-102.05078125,-350.5859375,-75.68359375,-103.02734375,0
-119.140625,-362.79296875,-376.46484375,-206.54296875,-183.59375,0
-111.328125,-551.7578125,-381.34765625,-89.84375,89.35546875,0
-62.98828125,173.33984375,-291.9921875,16.6015625,-3.41796875,0
-53.7109375,601.5625,-271.97265625,-65.91796875,-261.23046875,0
-32.71484375,-137.20703125,-311.03515625,-174.31640625,-208.984375,0
-60.546875,-259.765625,-287.59765625,-133.30078125,-207.51953125,0
-106.93359375,394.53125,-315.4296875,-36.62109375,-290.0390625,0
-132.8125,205.56640625,-415.0390625,-54.6875,-253.41796875,0
-110.83984375,-48.828125,-380.859375,-173.33984375,-347.16796875,0
-59.08203125,-37.109375,-288.57421875,-125.48828125,-355.95703125,0
-70.80078125,6.34765625,-297.8515625,7.32421875,-175.78125,0
-130.37109375,168.9453125,-328.61328125,-69.82421875,-125.9765625,0
-136.71875,-410.64453125,-359.375,-197.75390625,-8.30078125,0
-124.51171875,-541.50390625,-297.36328125,-219.23828125,64.94140625,0
-97.16796875,698.2421875,-233.3984375,-77.63671875,-236.81640625,0
-113.76953125,471.19140625,-321.2890625,-31.25,-345.21484375,0
-170.8984375,-150.390625,-356.4453125,-194.3359375,-282.2265625,0
-113.28125,85.44921875,-306.640625,-253.90625,-371.09375,0
-28.80859375,354.4921875,-247.55859375,-64.453125,-367.67578125,0
-78.61328125,7.32421875,-244.62890625,7.32421875,-204.1015625,0
-95.21484375,-277.34375,-266.6015625,-79.58984375,-152.34375,0
-99.609375,70.3125,-274.90234375,-208.984375,-400.87890625,0
-107.421875,-74.70703125,-285.64453125,-139.6484375,-442.87109375,0
-95.703125,-421.38671875,-271.484375,7.8125,-107.91015625,0
-175.29296875,-630.37109375,-327.1484375,-96.6796875,163.0859375,0
-138.18359375,150.87890625,-297.36328125,-238.28125,-226.5625,0
-69.82421875,424.31640625,-295.41015625,-177.24609375,-611.81640625,0
-82.03125,-24.90234375,-320.3125,-66.89453125,-388.671875,0
-123.53515625,50.29296875,-293.45703125,-58.59375,-232.91015625,0
-164.55078125,79.1015625,-327.1484375,-191.89453125,-397.4609375,0
-167.96875,-293.45703125,-377.44140625,-267.08984375,-436.5234375,0
-71.77734375,-503.41796875,-290.52734375,-41.015625,-224.609375,0
-47.36328125,-85.44921875,-238.28125,43.9453125,-193.84765625,0
-111.81640625,55.17578125,-354.4921875,-116.2109375,-253.90625,0
-131.34765625,-87.890625,-413.0859375,-233.3984375,-349.609375,0
-94.23828125,-467.28515625,-410.15625,-99.12109375,-21.484375,0
-54.19921875,-527.83203125,-327.1484375,28.80859375,396.484375,0
-80.56640625,678.7109375,-272.94921875,-81.54296875,-64.453125,0
-146.97265625,485.3515625,-367.67578125,-267.578125,-536.62109375,0
-204.1015625,5.37109375,-403.3203125,-291.50390625,-561.03515625,0
-110.83984375,389.16015625,-326.171875,-62.98828125,-446.2890625,0
49.31640625,493.1640625,-185.05859375,94.23828125,-434.08203125,0
8.30078125,193.359375,-257.8125,-110.3515625,-473.6328125,0
-79.58984375,84.9609375,-351.07421875,-187.5,-466.796875,0
-104.98046875,378.41796875,-332.03125,-62.98828125,-277.34375,0
-69.3359375,783.69140625,-288.0859375,9.27734375,-178.7109375,0
-70.80078125,440.4296875,-298.33984375,-121.58203125,-130.37109375,0
-151.3671875,84.47265625,-343.75,-251.953125,-17.08984375,0
-86.42578125,857.421875,-298.828125,-70.3125,-171.875,0
26.3671875,-954.58984375,-229.98046875,81.54296875,-287.109375,0
-68.84765625,558.59375,-264.6484375,-42.48046875,-257.32421875,0
-164.0625,590.33203125,-343.75,-262.20703125,-329.1015625,0
-3.90625,942.87109375,-254.39453125,-86.9140625,-361.328125,0
99.609375,985.83984375,-183.10546875,128.90625,-290.52734375,0
-33.203125,231.4453125,-305.6640625,24.4140625,-72.75390625,0
-59.08203125,-72.265625,-254.39453125,-138.18359375,65.91796875,0
-78.61328125,924.8046875,-150.390625,-171.38671875,-266.11328125,0
-226.07421875,813.96484375,-264.6484375,-171.875,-315.91796875,0
-183.59375,-34.1796875,-279.296875,-147.94921875,90.33203125,0
-79.58984375,24.4140625,-228.02734375,-174.31640625,45.41015625,0
-32.71484375,754.8828125,-152.34375,-126.46484375,-360.3515625,0
-78.125,845.703125,-168.9453125,-56.15234375,-362.79296875,0
-72.75390625,119.62890625,-173.828125,-8.7890625,-27.83203125,0
96.19140625,166.015625,-62.98828125,84.47265625,11.23046875,0
24.4140625,-927.24609375,-58.10546875,-74.70703125,-487.3046875,0
-174.31640625,732.91015625,-203.125,-156.25,-477.05078125,0
-34.1796875,561.5234375,-188.96484375,57.6171875,-303.22265625,0
-2.44140625,815.4296875,-183.59375,-16.11328125,-317.87109375,0
-211.9140625,734.375,-239.2578125,-361.328125,-481.4453125,0
-218.75,501.46484375,-245.60546875,-305.17578125,-392.578125,0
-101.07421875,392.08984375,-222.16796875,-78.61328125,-117.67578125,0
-133.30078125,490.72265625,-241.2109375,-109.86328125,-179.19921875,0
-162.59765625,646.484375,-256.34765625,-280.2734375,-398.4375,0
-157.71484375,467.28515625,-196.77734375,-260.25390625,-246.09375,0
-173.33984375,391.6015625,-178.22265625,-116.69921875,-70.80078125,0
-55.17578125,960.44921875,-113.28125,15.13671875,-319.82421875,0
84.9609375,985.83984375,-23.92578125,46.875,-500.0,0
-124.0234375,416.50390625,-160.64453125,-228.02734375,-461.9140625,0
-282.2265625,495.1171875,-296.875,-290.0390625,-391.6015625,0
-176.26953125,939.453125,-185.546875,-114.74609375,-406.73828125,0
-75.1953125,804.6875,-74.70703125,-92.7734375,-503.90625,0
-102.05078125,-79.58984375,-150.390625,-220.703125,-420.41015625,0
-251.46484375,-759.27734375,-290.0390625,-272.4609375,-1.953125,0
-306.640625,293.45703125,-267.08984375,-240.72265625,-168.9453125,0
-196.77734375,957.03125,-206.0546875,-218.26171875,-613.28125,0
-163.0859375,183.10546875,-230.95703125,-321.2890625,-601.5625,0
-206.54296875,267.578125,-231.93359375,-289.55078125,-515.13671875,0
-241.2109375,-987.3046875,-221.19140625,-180.6640625,-649.90234375,0
-229.98046875,746.09375,-216.796875,-187.98828125,-690.91796875,0
-243.1640625,397.4609375,-223.14453125,-385.7421875,-681.640625,0
-250.0,800.78125,-196.2890625,-410.15625,-784.66796875,0
-248.53515625,-996.58203125,-219.7265625,-247.0703125,-817.87109375,0
-255.859375,633.7890625,-253.41796875,-217.28515625,-745.1171875,0
-292.48046875,354.98046875,-227.05078125,-381.8359375,-816.89453125,0
-310.05859375,222.65625,-175.78125,-457.51953125,-976.07421875,0
-248.53515625,246.09375,-162.59765625,-291.015625,-967.28515625,0
-278.3203125,55.6640625,-247.0703125,-309.08203125,-830.56640625,0
-336.9140625,-319.82421875,-243.65234375,-454.1015625,-740.72265625,0
-392.08984375,487.79296875,-203.61328125,-589.35546875,-960.9375,0
-347.16796875,779.78515625,-188.4765625,-450.1953125,-1000.0,0
-279.296875,125.9765625,-166.9921875,-282.2265625,-842.28515625,0
-334.47265625,197.265625,-236.81640625,-376.46484375,-805.6640625,0
-298.828125,523.92578125,-251.46484375,-452.63671875,-1000.0,0
-194.3359375,290.0390625,-208.49609375,-322.75390625,-983.88671875,0
-243.65234375,-80.56640625,-204.1015625,-205.078125,-740.72265625,0
-274.90234375,-139.16015625,-203.125,-222.16796875,-612.79296875,0
-187.5,-86.9140625,-177.734375,-291.50390625,-793.45703125,0
-102.5390625,92.7734375,-128.90625,-211.42578125,-845.21484375,0
-111.81640625,-342.28515625,-140.625,-44.921875,-426.7578125,0
-242.67578125,-542.48046875,-182.12890625,-120.60546875,-175.78125,0
-252.9296875,713.37890625,-115.72265625,-265.13671875,-628.41796875,0
-156.25,586.9140625,-119.140625,-266.6015625,-885.7421875,0
-125.9765625,81.0546875,-147.94921875,-115.234375,-707.03125,0
-156.25,252.44140625,-117.67578125,-50.29296875,-607.91015625,0
-109.375,-1.46484375,-109.375,-79.58984375,-639.16015625,0
-62.01171875,-400.87890625,-108.3984375,-156.25,-591.796875,0
-102.05078125,-209.9609375,-94.7265625,-128.90625,-379.39453125,0
-63.4765625,213.37890625,-89.35546875,0.0,-358.88671875,0
13.671875,-9.765625,-108.88671875,55.17578125,-465.33203125,0
-124.51171875,-466.30859375,-212.40234375,-187.01171875,-462.40234375,0
-262.6953125,-631.34765625,-290.0390625,-297.8515625,-255.37109375,0
-256.34765625,301.7578125,-251.953125,-150.390625,-305.17578125,0
-193.84765625,534.66796875,-241.2109375,-97.65625,-434.5703125,0
-32.71484375,-153.80859375,-151.3671875,-93.26171875,-492.1875,0
-4.8828125,-33.203125,-115.72265625,-108.3984375,-531.25,0
-102.5390625,119.140625,-239.74609375,-24.4140625,-386.23046875,0
-108.88671875,2.9296875,-263.671875,-22.94921875,-323.73046875,0
-69.3359375,-134.27734375,-259.27734375,-146.97265625,-439.94140625,0
-74.21875,-283.203125,-247.55859375,-191.89453125,-603.02734375,0
-148.92578125,-164.55078125,-238.76953125,-133.30078125,-535.64453125,0
-22.4609375,43.9453125,-150.390625,56.15234375,-384.765625,0
-8.30078125,-403.3203125,-170.41015625,14.6484375,-192.3828125,0
-214.35546875,-1000.0,-327.1484375,-303.22265625,60.546875,0
-248.046875,152.34375,-299.31640625,-279.296875,-155.2734375,0
-208.984375,845.21484375,-251.953125,-139.6484375,-374.0234375,0
-177.24609375,226.5625,-221.6796875,-118.1640625,-325.68359375,0
-108.88671875,219.7265625,-112.3046875,-198.73046875,-478.515625,0
25.87890625,193.84765625,10.7421875,-33.203125,-554.6875,0
21.484375,-102.05078125,-64.453125,109.375,-406.25,0
-96.19140625,-267.578125,-206.54296875,-22.4609375,-341.30859375,0
-134.765625,-55.17578125,-211.42578125,-208.49609375,-521.97265625,0
-124.0234375,-1.46484375,-154.78515625,-257.8125,-647.4609375,0
-211.42578125,-371.58203125,-244.140625,-177.24609375,-315.91796875,0
-198.2421875,-474.12109375,-254.8828125,-108.88671875,-28.3203125,0
-116.69921875,44.921875,-148.92578125,-129.8828125,-297.36328125,0
-96.19140625,453.125,-148.4375,-241.2109375,-621.09375,0
-145.01953125,-118.1640625,-210.44921875,-157.2265625,-408.203125,0
-243.65234375,-459.9609375,-231.4453125,-118.65234375,-129.8828125,0
-245.60546875,450.1953125,-169.43359375,-233.3984375,-441.89453125,0
-70.3125,398.92578125,-96.6796875,-233.88671875,-685.05859375,0
-8.30078125,18.06640625,-59.5703125,-113.28125,-604.98046875,0
-145.01953125,181.640625,-124.0234375,-101.5625,-430.17578125,0
-193.84765625,226.5625,-195.3125,-161.62109375,-401.3671875,0
-154.78515625,-125.0,-192.87109375,-268.5546875,-518.5546875,0
-164.55078125,-675.78125,-211.42578125,-252.44140625,-235.3515625,0
-196.2890625,-457.03125,-188.4765625,-134.27734375,66.89453125,0
-135.7421875,404.296875,-129.39453125,-72.265625,-241.69921875,0
-134.765625,385.25390625,-178.7109375,-178.22265625,-511.71875,0
-214.84375,-435.05859375,-247.55859375,-316.89453125,-339.35546875,0
-191.89453125,-162.59765625,-202.1484375,-204.58984375,-246.58203125,0
-187.98828125,731.4453125,-164.0625,-126.46484375,-528.3203125,0
-269.53125,85.9375,-248.53515625,-305.6640625,-565.4296875,0
-167.96875,-234.375,-170.41015625,-329.1015625,-688.96484375,0
-71.2890625,165.52734375,-94.7265625,-122.0703125,-684.5703125,0
-135.25390625,288.0859375,-181.15234375,-91.796875,-556.15234375,0
-127.44140625,-152.83203125,-166.015625,-112.79296875,-515.13671875,0
-147.4609375,-568.359375,-127.9296875,-257.8125,-551.26953125,0
-259.27734375,-380.859375,-193.359375,-317.3828125,-655.76171875,0
-291.015625,141.6015625,-164.0625,-228.515625,-705.56640625,0
-258.7890625,-221.6796875,-159.1796875,-216.796875,-562.5,0
-189.453125,-822.75390625,-166.50390625,-288.57421875,-412.59765625,0
-127.9296875,118.1640625,-84.47265625,-245.60546875,-659.66796875,0
-136.23046875,633.30078125,-110.3515625,-121.58203125,-742.1875,0
-127.9296875,-167.96875,-174.8046875,-121.09375,-458.0078125,0
-201.66015625,-303.22265625,-188.4765625,-312.5,-495.1171875,0
-200.68359375,246.09375,-174.8046875,-427.24609375,-778.3203125,0
-128.90625,122.55859375,-203.61328125,-220.703125,-719.7265625,0
-220.21484375,-349.12109375,-291.50390625,-198.2421875,-529.296875,0
-318.84765625,-512.6953125,-355.46875,-405.76171875,-549.31640625,0
-355.95703125,-394.53125,-373.046875,-553.22265625,-756.34765625,0
-258.7890625,-126.46484375,-280.2734375,-359.86328125,-808.59375,0
-223.14453125,-583.0078125,-238.28125,-208.0078125,-493.1640625,0
-229.4921875,-476.07421875,-111.328125,-233.88671875,-407.71484375,0
-251.953125,600.09765625,-132.8125,-376.953125,-900.390625,0
-211.9140625,223.14453125,-271.97265625,-306.640625,-1000.0,0
-127.44140625,-30.76171875,-229.98046875,-86.42578125,-775.87890625,0
-203.61328125,343.26171875,-241.69921875,-180.17578125,-758.30078125,0
-246.09375,350.09765625,-245.60546875,-347.65625,-923.828125,0
-250.9765625,-107.91015625,-348.14453125,-381.8359375,-859.86328125,0
-231.4453125,-270.01953125,-351.07421875,-229.00390625,-606.4453125,0
-175.78125,66.40625,-210.44921875,-128.41796875,-602.5390625,0
-94.23828125,110.83984375,-196.2890625,-155.76171875,-729.00390625,0
-72.75390625,-182.12890625,-292.48046875,-191.40625,-719.23828125,0
-48.33984375,-424.8046875,-279.78515625,-26.85546875,-374.0234375,0
31.73828125,542.48046875,-91.30859375,106.93359375,-386.23046875,0
-60.546875,789.0625,-147.94921875,-58.10546875,-563.4765625,0
-212.890625,35.15625,-321.77734375,-309.5703125,-571.2890625,0
-177.734375,22.94921875,-265.625,-226.07421875,-541.9921875,0
-79.58984375,90.8203125,-211.42578125,-22.4609375,-426.7578125,0
-47.8515625,-155.2734375,-245.1171875,8.30078125,-392.578125,0
-98.6328125,-424.31640625,-301.26953125,-166.50390625,-351.07421875,0
-108.3984375,-237.79296875,-244.140625,-163.57421875,-258.7890625,0
-5.37109375,86.42578125,-138.671875,65.91796875,-267.08984375,0
28.80859375,45.41015625,-78.125,102.5390625,-271.97265625,0
-17.578125,-607.91015625,-122.0703125,-40.52734375,-127.44140625,0
5.37109375,-732.421875,-109.375,-31.73828125,21.484375,0
-35.15625,-84.47265625,-64.453125,37.59765625,-198.2421875,0
-50.29296875,-752.44140625,-86.9140625,49.8046875,-265.13671875,0
-42.96875,-1000.0,-90.8203125,-33.69140625,-262.20703125,0
-98.14453125,-966.30859375,-108.3984375,-155.2734375,-375.9765625,0
-33.69140625,-1000.0,-33.203125,12.6953125,-311.5234375,0
1.953125,-1000.0,-102.5390625,103.515625,-140.13671875,0
-23.92578125,-1000.0,-168.9453125,12.6953125,-61.5234375,0
54.19921875,-1000.0,-74.70703125,-40.0390625,-150.390625,0
20.5078125,-1000.0,-61.03515625,0.0,-152.83203125,0
-0.48828125,-1000.0,-110.83984375,115.72265625,41.015625,0
7.32421875,-1000.0,-180.17578125,99.12109375,450.1953125,0
-24.90234375,-1000.0,-160.64453125,-91.796875,192.87109375,0
-41.9921875,-1000.0,-108.88671875,-97.65625,-320.80078125,0
-26.3671875,-1000.0,-82.03125,73.73046875,-95.703125,0
31.25,-1000.0,-16.6015625,139.6484375,34.66796875,0
-38.57421875,-1000.0,-46.38671875,-20.5078125,-166.50390625,0
12.6953125,-1000.0,20.01953125,-21.97265625,-243.65234375,1
82.03125,-1000.0,45.8984375,139.16015625,-49.31640625,1
-9.27734375,-1000.0,-34.1796875,135.25390625,76.66015625,1
-5.37109375,-1000.0,-43.9453125,62.5,65.91796875,1
-4.39453125,-1000.0,1.953125,-51.7578125,-91.30859375,1
-37.59765625,-1000.0,11.71875,25.87890625,158.203125,1
16.11328125,-999.51171875,78.61328125,156.25,643.06640625,1
43.45703125,-999.0234375,150.390625,105.95703125,327.63671875,1
17.578125,-1000.0,42.96875,-11.23046875,-82.51953125,1
-31.25,-1000.0,14.16015625,-5.859375,116.69921875,1
32.71484375,-1000.0,130.859375,139.16015625,212.890625,1
61.03515625,-1000.0,141.6015625,141.6015625,49.8046875,1
-11.71875,-1000.0,83.0078125,-21.484375,-115.72265625,1
41.015625,-1000.0,103.515625,40.52734375,-125.0,1
31.73828125,-1000.0,213.8671875,135.25390625,29.296875,1
-53.22265625,-1000.0,418.9453125,101.5625,41.9921875,1
-90.33203125,-1000.0,544.921875,-51.26953125,160.15625,1
-42.96875,-1000.0,534.1796875,-39.55078125,274.4140625,1
84.9609375,-1000.0,541.50390625,182.6171875,233.88671875,1
62.5,-1000.0,455.078125,180.6640625,255.37109375,1
72.265625,-1000.0,279.78515625,162.59765625,277.34375,1
71.77734375,-999.0234375,99.609375,43.45703125,199.70703125,1
6.8359375,-1000.0,82.03125,32.71484375,89.35546875,1
84.9609375,-1000.0,280.2734375,237.79296875,202.1484375,1
10.25390625,-1000.0,400.87890625,126.953125,235.83984375,1
-95.703125,-1000.0,364.2578125,-110.83984375,51.26953125,1
-149.90234375,-1000.0,493.65234375,-132.8125,-14.6484375,1
-127.44140625,-1000.0,770.5078125,19.04296875,161.62109375,1
81.0546875,-998.53515625,930.6640625,209.9609375,573.73046875,1
132.32421875,-1000.0,938.4765625,112.3046875,486.81640625,1
140.13671875,-986.328125,954.58984375,113.28125,17.08984375,1
109.86328125,-969.23828125,959.47265625,207.51953125,30.2734375,1
43.9453125,-1000.0,964.84375,136.71875,373.53515625,1
-7.8125,-953.61328125,969.7265625,3.90625,399.4140625,1
-111.81640625,-886.23046875,970.703125,-167.96875,-60.546875,1
-64.94140625,-987.79296875,970.703125,-8.7890625,6.8359375,1
-13.671875,-909.1796875,970.703125,145.01953125,283.69140625,1
-33.203125,-705.078125,970.703125,70.3125,214.84375,1
66.89453125,-834.9609375,970.703125,43.9453125,52.734375,1
138.671875,-986.81640625,970.703125,170.41015625,220.21484375,1
113.28125,-997.55859375,970.703125,249.51171875,355.95703125,1
58.59375,-997.55859375,970.703125,114.74609375,296.875,1
-105.95703125,-999.0234375,970.703125,-152.34375,74.21875,1
-165.0390625,-1000.0,970.703125,-156.25,93.75,1
16.6015625,-995.60546875,970.703125,136.23046875,452.63671875,1
102.05078125,-992.67578125,970.703125,197.265625,276.3671875,1
26.3671875,-1000.0,970.703125,1.953125,22.94921875,1
-39.0625,-1000.0,970.703125,-36.1328125,246.09375,1
-55.6640625,-1000.0,970.703125,31.73828125,316.89453125,1
-12.20703125,-1000.0,970.703125,81.54296875,119.140625,1
36.62109375,-1000.0,970.703125,41.50390625,57.6171875,1
15.13671875,-1000.0,970.703125,-76.66015625,87.890625,1
33.69140625,-1000.0,970.703125,62.98828125,196.2890625,1
-5.37109375,-1000.0,970.703125,124.51171875,210.44921875,1
-16.6015625,-999.51171875,970.703125,55.6640625,155.76171875,1
-18.5546875,-1000.0,970.703125,-40.52734375,341.796875,1
9.27734375,-993.1640625,970.703125,35.64453125,518.06640625,1
108.88671875,-988.76953125,970.703125,208.984375,247.0703125,1
-49.8046875,-1000.0,970.703125,49.8046875,215.8203125,1
-86.42578125,-1000.0,970.703125,-106.93359375,220.21484375,1
17.08984375,-1000.0,970.703125,-12.20703125,114.2578125,1
45.8984375,-1000.0,971.19140625,131.8359375,179.19921875,1
-50.78125,-1000.0,970.703125,56.15234375,313.4765625,1
-139.16015625,-1000.0,967.28515625,-105.95703125,398.92578125,1
22.4609375,-1000.0,968.26171875,26.85546875,280.76171875,1
113.28125,-1000.0,970.21484375,191.89453125,228.02734375,1
136.23046875,-1000.0,967.7734375,199.21875,395.5078125,1
62.5,-992.67578125,962.40234375,40.52734375,434.08203125,1
-53.22265625,-997.55859375,952.1484375,-156.73828125,155.76171875,1
-28.80859375,-999.0234375,938.4765625,-32.71484375,110.83984375,1
-53.22265625,-1000.0,889.6484375,69.82421875,384.765625,1
-76.66015625,-958.49609375,844.7265625,-9.765625,473.6328125,1
-25.87890625,-911.62109375,755.37109375,-120.60546875,96.6796875,1
-5.37109375,-963.8671875,403.3203125,-8.30078125,-31.25,1
83.0078125,-941.40625,58.59375,187.01171875,150.87890625,1
157.2265625,-910.64453125,-80.078125,196.77734375,253.90625,1
73.2421875,-1000.0,-316.89453125,23.92578125,89.35546875,1
58.10546875,-927.24609375,-555.17578125,7.32421875,86.42578125,1
34.66796875,-875.0,-777.34375,109.375,474.12109375,1
65.4296875,-1000.0,-889.16015625,175.29296875,849.12109375,1
35.64453125,-323.2421875,-895.99609375,21.97265625,458.49609375,1
-96.19140625,257.8125,-958.984375,-144.53125,16.6015625,1
-31.73828125,-27.34375,-994.140625,32.2265625,128.41796875,1
2.9296875,142.08984375,-999.0234375,104.00390625,130.37109375,1
-42.48046875,43.45703125,-1000.0,-3.41796875,69.82421875,1
11.23046875,-541.50390625,-1000.0,-60.546875,46.38671875,1
50.29296875,-799.8046875,-1000.0,69.3359375,53.22265625,1
70.3125,-515.625,-1000.0,195.80078125,118.1640625,1
93.26171875,-819.3359375,-1000.0,141.6015625,191.40625,1
114.2578125,-1000.0,-1000.0,34.66796875,169.921875,1
89.84375,-1000.0,-1000.0,62.98828125,519.53125,1
-25.87890625,-576.171875,-1000.0,37.59765625,473.14453125,1
-25.87890625,-67.87109375,-1000.0,0.9765625,60.05859375,1
-31.25,-588.8671875,-999.51171875,-92.7734375,33.69140625,1
-3.41796875,-483.88671875,-999.51171875,-62.01171875,-9.27734375,1
53.22265625,120.1171875,-997.55859375,94.23828125,18.5546875,1
9.765625,436.5234375,-1000.0,59.5703125,99.12109375,1
36.1328125,-8.7890625,-950.68359375,13.18359375,135.25390625,1
-64.453125,-47.8515625,-943.359375,-125.9765625,108.88671875,1
-82.03125,101.5625,-967.7734375,-44.921875,136.71875,1
62.98828125,-106.93359375,-929.19921875,123.53515625,222.16796875,1
109.375,-533.69140625,-951.66015625,92.28515625,512.20703125,1
115.234375,-895.01953125,-922.8515625,20.99609375,676.7578125,1
9.765625,230.46875,-875.9765625,-31.25,299.8046875,1
-71.77734375,887.20703125,-896.484375,-7.8125,141.11328125,1
-80.56640625,684.08203125,-899.4140625,-13.18359375,272.4609375,1
-2.9296875,813.96484375,-864.74609375,-67.87109375,149.90234375,1
119.140625,-992.67578125,-820.80078125,67.87109375,10.7421875,1
181.15234375,727.05078125,-834.47265625,244.140625,139.6484375,1
137.20703125,323.73046875,-839.35546875,197.75390625,286.62109375,1
25.87890625,610.83984375,-832.03125,-49.31640625,83.49609375,1
-160.15625,714.84375,-844.23828125,-227.5390625,-115.72265625,1
-81.0546875,161.1328125,-837.890625,-7.8125,139.16015625,1
37.59765625,-175.29296875,-812.98828125,129.8828125,329.1015625,1
40.52734375,386.23046875,-749.0234375,22.4609375,85.9375,1
108.88671875,842.7734375,-757.8125,-2.9296875,-187.5,1
105.46875,162.59765625,-786.1328125,110.83984375,76.66015625,1
-39.55078125,-280.76171875,-818.359375,36.1328125,376.46484375,1
-248.53515625,645.99609375,-810.05859375,-227.5390625,64.94140625,1
-79.58984375,533.203125,-745.1171875,-146.484375,-102.5390625,1
157.71484375,-336.42578125,-687.5,138.18359375,111.328125,1
110.83984375,-55.17578125,-684.5703125,170.41015625,171.875,1
129.8828125,583.0078125,-680.17578125,180.17578125,28.3203125,1
135.7421875,226.07421875,-713.8671875,74.70703125,-60.546875,1
-40.52734375,-576.66015625,-761.23046875,-91.30859375,188.4765625,1
-159.66796875,-572.75390625,-746.58203125,-104.98046875,482.91015625,1
-149.90234375,594.23828125,-700.68359375,-85.9375,205.56640625,1
21.484375,729.00390625,-682.6171875,-61.5234375,-15.13671875,1
40.0390625,-149.90234375,-665.0390625,-74.70703125,90.33203125,1
-23.4375,172.36328125,-642.578125,4.39453125,129.8828125,1
19.53125,716.30859375,-697.75390625,87.40234375,-20.99609375,1
4.8828125,77.1484375,-707.03125,-3.90625,-35.15625,1
-5.859375,-207.51953125,-666.015625,-81.54296875,11.71875,1
-64.94140625,376.46484375,-700.1953125,-21.484375,-15.13671875,1
-134.765625,594.23828125,-729.00390625,-33.69140625,-47.36328125,1
-49.8046875,17.578125,-712.890625,-47.36328125,50.78125,1
-23.92578125,-488.28125,-723.6328125,-127.44140625,16.6015625,1
-6.8359375,-193.359375,-716.30859375,-61.03515625,-8.7890625,1
-45.8984375,372.0703125,-718.26171875,7.32421875,-5.859375,1
1.953125,-120.60546875,-724.609375,41.9921875,113.76953125,1
123.046875,-769.04296875,-740.72265625,38.57421875,346.6796875,1
29.78515625,212.890625,-729.98046875,-45.41015625,91.796875,1
-93.75,506.34765625,-777.34375,-60.546875,-60.05859375,1
-88.8671875,-92.7734375,-779.296875,-72.75390625,38.57421875,1
77.63671875,-220.21484375,-707.51953125,-3.90625,-41.50390625,1
177.734375,-287.109375,-682.12890625,56.640625,-102.5390625,1
48.33984375,-104.98046875,-740.234375,36.62109375,-111.81640625,1
-96.19140625,-500.48828125,-788.57421875,-16.6015625,184.08203125,1
-138.671875,-719.7265625,-792.48046875,-148.92578125,323.2421875,1
-124.51171875,-57.12890625,-784.1796875,-239.74609375,-17.578125,1
-29.78515625,100.09765625,-749.0234375,-33.203125,-1.953125,1
-28.3203125,-160.64453125,-733.88671875,56.640625,96.19140625,1
37.59765625,83.49609375,-698.73046875,41.50390625,57.6171875,1
148.4375,341.30859375,-715.33203125,20.99609375,-145.5078125,1
8.30078125,93.26171875,-789.0625,-54.19921875,-174.8046875,1
-116.69921875,-569.82421875,-821.2890625,-33.203125,263.18359375,1
-86.9140625,-176.26953125,-787.109375,-14.6484375,319.3359375,1
-60.05859375,685.05859375,-753.41796875,-84.9609375,-132.8125,1
-60.546875,106.93359375,-785.64453125,-109.375,-171.875,1
